MovieID,Title,Genre,ReleaseDate,Rating,Votes,Revenue (Million USD)
746,Movie 746,"Action, Drama, Family",2006-02-17,6.4,1970417,1087.0
747,Movie 747,"Sci-Fi, Family, Drama",1982-01-20,6.3,1009428,2853.9
748,Movie 748,"Drama, Family, Action",2018-03-13,8.3,2474264,2419.4
749,Movie 749,Drama,1991-05-10,7.6,417568,1934.4
750,Movie 750,"Adventure, Thriller",1996-03-25,6.3,361671,1179.3
751,Movie 751,"Action, Sci-Fi",1996-03-15,6.2,941667,1850.4
752,Movie 752,Animation,1986-03-18,8.7,1015979,1861.2
753,Movie 753,Animation,1996-02-02,6.3,2496392,2196.3
754,Movie 754,"Action, Animation",1989-11-21,6.0,258694,2010.6
755,Movie 755,"Comedy, Thriller",2005-10-01,7.8,2158058,1460.5
756,Movie 756,"Drama, Romance",1980-07-23,8.9,2121932,407.6
757,Movie 757,"Thriller, Family, Animation",1999-07-02,8.2,480284,1127.8
758,Movie 758,"Drama, Animation",1998-11-07,6.6,264966,2904.2
759,Movie 759,"Romance, Sci-Fi, Thriller",2004-02-21,8.4,2140543,300.3
760,Movie 760,"Animation, Romance, Drama",1982-04-01,8.5,1100279,1493.2
761,Movie 761,Family,2021-05-16,7.9,1984531,2901.4
762,Movie 762,Action,2001-01-11,8.8,279577,1246.2
763,Movie 763,Family,2009-11-28,9.1,724756,2236.1
764,Movie 764,Drama,1982-12-05,7.7,179956,1440.1
765,Movie 765,"Action, Romance, Thriller",2021-03-01,6.6,309539,2718.8
766,Movie 766,Animation,2019-03-27,8.1,545985,386.8
767,Movie 767,"Romance, Drama, Adventure",1992-07-11,8.8,1786146,1006.5
768,Movie 768,"Family, Comedy, Animation",1993-01-19,6.6,365171,406.2
769,Movie 769,Adventure,1990-12-12,7.9,1939878,768.8
770,Movie 770,"Action, Comedy, Family",2020-10-13,8.7,165558,2644.9
771,Movie 771,Action,1980-03-03,8.5,1290056,1277.9
772,Movie 772,"Comedy, Romance",1989-11-09,7.8,1828184,755.8
773,Movie 773,Action,2018-03-23,7.7,469187,1900.2
774,Movie 774,"Thriller, Adventure",1980-09-08,6.7,2323815,2931.5
775,Movie 775,"Thriller, Romance, Animation",2020-11-07,7.0,912516,382.4
776,Movie 776,Animation,2011-03-06,8.3,280839,209.4
777,Movie 777,"Sci-Fi, Romance",2007-05-11,8.2,2000638,177.8
778,Movie 778,"Action, Comedy, Drama",1981-08-17,6.4,1086919,2178.1
779,Movie 779,"Thriller, Adventure, Drama",2023-06-08,8.7,1467897,722.0
780,Movie 780,Adventure,1992-07-08,6.3,2131753,210.3
781,Movie 781,"Comedy, Romance",2019-08-06,7.4,672122,1400.3
782,Movie 782,Thriller,1997-04-11,6.4,2485157,226.0
783,Movie 783,Drama,2009-08-14,6.6,1541062,698.6
784,Movie 784,"Comedy, Family",2016-09-28,6.8,1826778,2578.1
785,Movie 785,"Romance, Animation",2009-05-01,8.6,1134542,781.1
786,Movie 786,"Romance, Comedy",2016-01-14,9.4,268018,2974.3
787,Movie 787,"Family, Action, Romance",2013-07-16,8.8,511038,1384.7
788,Movie 788,Drama,2015-01-23,8.6,1014385,441.5
789,Movie 789,"Romance, Drama",1981-08-22,7.1,2026371,2580.9
790,Movie 790,"Action, Animation, Romance",1988-12-13,6.6,1653656,1899.1
791,Movie 791,"Action, Drama, Romance",2001-09-02,7.0,1231578,2109.3
792,Movie 792,"Family, Romance, Adventure",2023-02-20,9.1,329896,1568.5
793,Movie 793,"Thriller, Action, Animation",2004-06-15,8.2,1633316,1131.0
794,Movie 794,"Family, Drama, Sci-Fi",1993-03-11,6.8,576295,1964.7
795,Movie 795,"Romance, Family, Comedy",2002-05-17,8.4,1262431,210.7
796,Movie 796,"Thriller, Animation",2011-09-17,8.9,2072010,2144.0
797,Movie 797,"Family, Sci-Fi, Romance",2019-06-26,8.4,375262,605.6
798,Movie 798,"Drama, Family",2005-03-10,9.4,422740,372.6
799,Movie 799,"Drama, Comedy",2011-03-28,6.7,195169,914.8
800,Movie 800,"Family, Comedy, Romance",2002-07-15,8.6,190103,910.0
801,Movie 801,Action,1994-09-21,7.2,1537775,1984.5
802,Movie 802,"Animation, Family",2009-05-19,6.5,1385533,556.6
803,Movie 803,"Romance, Animation",2003-05-25,9.0,722176,1091.7
804,Movie 804,"Comedy, Family",2014-05-06,9.4,743761,525.7
805,Movie 805,Action,2000-10-05,7.5,1650517,594.3
806,Movie 806,"Action, Thriller, Comedy",1989-06-15,7.9,781983,1624.2
807,Movie 807,Action,2005-08-25,6.5,2021162,2787.0
808,Movie 808,Action,2014-09-11,8.3,1339655,1448.0
809,Movie 809,"Comedy, Animation",2001-12-04,8.6,268111,461.3
810,Movie 810,"Drama, Sci-Fi, Action",2005-10-27,6.8,1599017,322.8
811,Movie 811,Romance,2017-09-08,8.7,1265711,627.4
812,Movie 812,Family,2008-11-22,9.4,2246592,1213.5
813,Movie 813,"Thriller, Action",2022-06-13,6.5,1893654,1140.4
814,Movie 814,"Action, Sci-Fi",2002-06-10,9.4,2453143,308.4
815,Movie 815,"Animation, Adventure, Family",2008-05-06,8.8,1877681,2199.4
816,Movie 816,"Comedy, Drama",1989-04-10,7.7,2303272,2960.6
817,Movie 817,Adventure,1985-01-14,8.2,1246424,1272.8
818,Movie 818,"Animation, Comedy, Drama",1991-07-10,7.9,277137,2477.3
819,Movie 819,"Sci-Fi, Animation",2015-12-15,6.8,110262,504.4
820,Movie 820,"Animation, Drama",2021-11-10,7.5,2163121,2725.0
821,Movie 821,"Romance, Action, Animation",1997-08-03,8.1,1617329,1764.1
822,Movie 822,"Adventure, Sci-Fi, Thriller",2023-08-23,8.9,1665323,1562.0
823,Movie 823,"Action, Sci-Fi, Drama",2017-01-05,7.1,668317,1104.3
824,Movie 824,Sci-Fi,2003-07-21,9.2,1593106,193.7
825,Movie 825,"Family, Drama",2012-04-25,8.2,496398,1816.3
826,Movie 826,Family,2000-06-27,9.0,1362788,850.8
827,Movie 827,"Thriller, Drama, Sci-Fi",2017-06-27,6.5,674407,1578.6
828,Movie 828,"Animation, Adventure",2001-03-04,6.8,2211340,702.3
829,Movie 829,Family,2019-12-27,9.3,2331770,2152.0
830,Movie 830,"Drama, Adventure, Romance",1984-02-27,6.5,172894,1464.6
831,Movie 831,"Thriller, Comedy",2008-10-17,8.7,1534641,558.0
832,Movie 832,"Action, Drama",1994-03-28,8.4,1050322,956.9
833,Movie 833,Comedy,1985-07-23,8.7,568596,279.3
834,Movie 834,"Adventure, Action",1992-02-02,8.8,2253687,1799.9
835,Movie 835,"Drama, Sci-Fi",1982-02-10,8.3,504765,2358.0
836,Movie 836,"Romance, Family, Drama",2022-06-01,6.3,1263397,2848.9
837,Movie 837,"Thriller, Comedy",2012-12-20,6.8,2491740,251.6
838,Movie 838,"Action, Romance, Thriller",1992-05-06,9.2,2352871,62.8
839,Movie 839,"Drama, Romance, Sci-Fi",2010-06-23,8.1,1944092,2036.9
840,Movie 840,Comedy,2002-07-14,6.7,1054431,1252.4
841,Movie 841,"Drama, Animation",1987-09-05,7.7,1615194,2129.0
842,Movie 842,"Action, Drama, Comedy",2011-02-13,7.0,1408651,2076.8
843,Movie 843,"Romance, Adventure",1998-07-07,9.0,2095133,2820.3
844,Movie 844,"Comedy, Action",2023-08-22,6.4,1937349,1591.9
845,Movie 845,"Drama, Family, Animation",2005-07-23,8.1,526653,2237.2
846,Movie 846,Drama,2003-04-11,6.7,1795711,412.1
847,Movie 847,"Animation, Sci-Fi",2017-10-09,8.6,1778709,1100.5
848,Movie 848,"Adventure, Animation, Sci-Fi",1997-03-25,7.6,612502,789.5
849,Movie 849,"Romance, Comedy",1981-02-24,6.2,386171,1519.5
850,Movie 850,Comedy,2004-10-22,7.1,1369836,1884.8
851,Movie 851,Drama,2022-09-25,7.7,2054637,645.7
852,Movie 852,"Animation, Family, Sci-Fi",1996-09-11,8.8,2367142,1662.5
853,Movie 853,Adventure,1987-07-15,7.1,1678469,1355.5
854,Movie 854,Action,1991-09-22,9.0,1371061,2659.9
855,Movie 855,Animation,2007-03-10,8.5,2144534,2303.8
856,Movie 856,"Animation, Family, Romance",2015-03-17,6.2,1204741,1509.3
857,Movie 857,"Thriller, Sci-Fi",2000-01-01,8.1,637701,2519.0
858,Movie 858,"Action, Thriller",2004-02-14,7.2,1598901,1265.2
859,Movie 859,Romance,1995-04-21,7.1,456271,2735.6
860,Movie 860,Sci-Fi,1987-06-06,6.1,1467833,160.3
861,Movie 861,"Adventure, Family, Comedy",1981-12-16,8.1,1427557,1164.3
862,Movie 862,"Thriller, Drama",2011-02-23,8.4,1509149,1515.4
863,Movie 863,"Thriller, Comedy, Sci-Fi",1999-06-14,6.7,415919,2529.1
864,Movie 864,"Romance, Sci-Fi, Comedy",1983-05-19,7.4,1047434,1892.5
865,Movie 865,Drama,2017-06-09,6.2,2327442,1452.0
866,Movie 866,Thriller,1984-11-27,7.1,1357909,1327.1
867,Movie 867,"Thriller, Romance, Animation",2005-05-20,7.8,2396643,582.8
868,Movie 868,Family,1991-10-16,6.7,2059978,840.4
869,Movie 869,"Family, Adventure, Sci-Fi",2020-01-17,6.7,2039809,485.8
870,Movie 870,Sci-Fi,2007-07-11,9.0,370228,1920.1
871,Movie 871,"Sci-Fi, Family",2021-03-09,8.4,1090400,1247.3
872,Movie 872,Comedy,1992-01-08,8.8,1402501,1419.3
873,Movie 873,"Adventure, Family, Thriller",1982-04-06,7.0,222229,812.3
874,Movie 874,"Family, Comedy",2021-01-24,7.7,183503,213.2
875,Movie 875,Thriller,2018-05-28,6.2,1807110,2695.5
876,Movie 876,"Drama, Adventure, Animation",1988-04-04,8.0,2198194,2802.2
877,Movie 877,"Family, Sci-Fi, Romance",1985-04-20,6.4,1414538,1021.4
878,Movie 878,"Adventure, Romance, Animation",1993-03-04,6.6,1251534,1346.5
879,Movie 879,"Action, Animation",2014-06-23,9.3,1427455,1659.9
880,Movie 880,"Romance, Sci-Fi",1989-06-16,8.5,1392564,112.2
881,Movie 881,"Action, Family, Thriller",2022-04-09,7.9,1397166,1934.9
882,Movie 882,"Thriller, Drama, Sci-Fi",1995-08-13,6.0,1748258,2786.1
883,Movie 883,"Sci-Fi, Drama",1995-05-07,9.0,772041,2751.9
884,Movie 884,"Thriller, Adventure, Animation",1982-05-28,6.3,2162305,1439.7
885,Movie 885,"Thriller, Adventure",1986-03-23,6.9,378364,1088.0
886,Movie 886,"Family, Thriller, Romance",1981-01-21,8.2,1959775,2383.5
887,Movie 887,Action,2005-04-21,7.1,444906,376.9
888,Movie 888,Family,2021-03-28,8.1,1820990,2388.3
889,Movie 889,"Animation, Family",1988-05-06,8.4,1473971,2408.6
890,Movie 890,Drama,2006-06-06,7.4,1682594,2837.0
891,Movie 891,"Romance, Action, Animation",2015-11-20,8.2,473194,2923.7
892,Movie 892,Sci-Fi,1990-01-13,8.2,1191180,490.3
893,Movie 893,"Comedy, Drama",1980-12-17,7.5,2002988,2490.4
894,Movie 894,"Drama, Romance",1993-04-28,8.8,1216535,899.5
895,Movie 895,"Adventure, Comedy",2007-04-20,6.8,1286850,2193.8
896,Movie 896,Adventure,1991-07-26,6.5,1317157,2929.6
897,Movie 897,Animation,1995-06-19,8.4,2021679,302.9
898,Movie 898,"Comedy, Thriller",2005-11-07,8.5,1875410,2221.5
899,Movie 899,"Drama, Family",2015-01-02,7.2,1084996,1439.3
900,Movie 900,"Action, Family",1996-09-20,7.3,1755478,2030.2
901,Movie 901,Family,1982-10-06,6.9,2212866,1503.9
902,Movie 902,"Animation, Comedy",1985-06-23,7.9,694734,818.2
903,Movie 903,"Action, Comedy",2011-05-24,7.3,1903911,884.6
904,Movie 904,"Sci-Fi, Thriller",2007-03-11,8.6,2160555,2302.8
905,Movie 905,Family,2022-11-26,7.5,892387,488.4
906,Movie 906,Comedy,1982-08-09,6.6,2059297,1337.5
907,Movie 907,"Action, Animation",2002-12-18,7.7,2167743,381.8
908,Movie 908,"Comedy, Drama, Family",1985-04-28,7.0,805880,2262.3
909,Movie 909,"Romance, Action",2013-10-06,7.5,422271,776.2
910,Movie 910,"Drama, Thriller",1981-05-22,9.4,611667,1212.8
911,Movie 911,"Drama, Thriller, Family",1981-02-15,8.9,2112658,1389.5
912,Movie 912,"Action, Thriller",1982-11-20,9.3,1462794,2844.9
913,Movie 913,"Comedy, Romance, Adventure",1983-11-10,7.1,332930,2244.2
914,Movie 914,"Adventure, Drama, Romance",1996-03-08,9.4,1773180,313.1
915,Movie 915,Comedy,2004-07-10,8.3,746487,405.8
916,Movie 916,"Adventure, Sci-Fi",2023-10-05,7.3,503120,2504.6
917,Movie 917,"Romance, Animation, Family",2004-08-09,8.0,1874486,316.2
918,Movie 918,"Thriller, Comedy",2007-11-14,6.3,2253110,1058.1
919,Movie 919,"Romance, Comedy",2011-09-21,8.3,452196,907.6
920,Movie 920,"Drama, Animation",1999-03-05,8.4,1360005,2532.5
921,Movie 921,"Adventure, Sci-Fi, Animation",1983-09-03,9.2,2253416,367.5
922,Movie 922,"Adventure, Drama",2009-11-24,8.0,1162754,1098.6
923,Movie 923,"Drama, Action, Animation",2022-08-06,8.8,1748182,183.5
924,Movie 924,"Sci-Fi, Thriller",2017-12-15,8.7,1987218,1890.2
925,Movie 925,"Thriller, Comedy",1993-03-03,8.6,1187657,2621.3
926,Movie 926,Adventure,2014-01-01,7.4,155803,556.6
927,Movie 927,"Animation, Adventure",2022-12-20,8.5,1370035,1874.6
928,Movie 928,"Thriller, Adventure, Animation",1999-02-05,6.5,900281,380.1
929,Movie 929,Romance,1981-04-16,8.3,1114099,1335.6
930,Movie 930,"Family, Romance, Action",1999-08-05,7.7,191506,393.6
931,Movie 931,Animation,2011-08-01,9.0,1117662,643.9
932,Movie 932,"Adventure, Action, Comedy",1980-02-21,9.0,1911049,2939.5
933,Movie 933,"Family, Sci-Fi",1982-08-13,7.7,2146407,734.1
934,Movie 934,Family,1981-07-19,7.1,366382,840.2
935,Movie 935,"Adventure, Animation, Action",2011-10-21,7.2,1929681,111.4
936,Movie 936,"Romance, Animation",2002-08-08,7.8,1522510,2769.1
937,Movie 937,"Animation, Comedy, Family",2004-07-27,9.3,1611021,2398.1
938,Movie 938,Romance,1998-12-24,6.3,2125386,430.8
939,Movie 939,Comedy,2018-08-04,8.8,2170833,945.8
940,Movie 940,Family,1983-01-12,9.1,1597550,2046.9
941,Movie 941,Family,1982-02-11,7.5,1050807,406.0
942,Movie 942,Animation,1996-06-26,7.2,295774,2321.8
943,Movie 943,"Sci-Fi, Comedy, Adventure",2012-10-22,6.4,311485,2783.6
944,Movie 944,"Animation, Drama",1986-10-20,8.7,527265,2479.7
945,Movie 945,Family,1986-03-21,6.4,961452,2737.4
946,Movie 946,Sci-Fi,2008-09-16,8.6,516470,505.2
947,Movie 947,"Thriller, Comedy",1987-04-15,9.4,127630,773.7
948,Movie 948,"Thriller, Sci-Fi",2012-03-03,6.9,1840672,1113.9
949,Movie 949,"Romance, Comedy, Adventure",2013-07-26,6.8,1898613,1269.6
950,Movie 950,"Animation, Thriller",1981-08-05,8.7,2269917,2833.7
951,Movie 951,Thriller,2000-07-25,6.6,357816,1210.1
952,Movie 952,Comedy,2016-01-21,9.4,2280108,2919.4
953,Movie 953,"Adventure, Sci-Fi",2000-06-01,8.9,2313718,1850.7
954,Movie 954,Adventure,2008-11-07,9.1,1954485,2107.5
955,Movie 955,"Adventure, Romance, Comedy",1985-01-18,7.2,628505,1585.4
956,Movie 956,"Sci-Fi, Romance, Action",2012-09-10,7.8,771203,119.1
957,Movie 957,"Sci-Fi, Romance, Adventure",1999-12-14,9.5,563226,2209.4
958,Movie 958,"Sci-Fi, Thriller",1987-01-25,8.3,623238,1373.8
959,Movie 959,"Action, Animation, Comedy",1995-12-19,8.0,2336774,2541.3
960,Movie 960,Thriller,1999-05-22,8.7,687082,2157.3
961,Movie 961,"Romance, Drama, Comedy",2013-10-07,8.9,1615265,1390.2
962,Movie 962,Adventure,2006-02-03,6.2,645525,1454.9
963,Movie 963,"Drama, Thriller",2023-09-13,8.1,2276613,2347.5
964,Movie 964,"Animation, Adventure",2008-12-16,8.6,1848699,2480.2
965,Movie 965,Family,1988-08-23,7.6,2252455,2596.7
966,Movie 966,Romance,2009-08-02,8.6,2444727,1139.5
967,Movie 967,Adventure,1987-02-12,8.0,268955,1592.2
968,Movie 968,Thriller,1999-06-10,7.0,217347,2384.1
969,Movie 969,Adventure,1983-05-10,6.8,2150149,56.2
970,Movie 970,"Thriller, Drama, Adventure",1982-07-16,8.0,2472986,1384.5
971,Movie 971,"Adventure, Animation",2018-03-25,6.5,2033306,2297.0
972,Movie 972,"Animation, Comedy, Adventure",2000-02-26,8.2,1818105,1192.3
973,Movie 973,"Thriller, Action",2022-08-24,7.0,471321,2604.6
974,Movie 974,"Action, Sci-Fi, Animation",2021-02-21,8.0,907096,2867.7
975,Movie 975,"Action, Romance, Adventure",2010-09-01,6.4,2330780,580.2
976,Movie 976,Sci-Fi,1993-04-27,8.5,1963233,299.7
977,Movie 977,"Thriller, Adventure, Sci-Fi",1982-08-28,9.3,1525881,1339.2
978,Movie 978,"Action, Thriller",2004-05-03,6.4,516635,1648.2
979,Movie 979,"Comedy, Family",1996-02-05,7.1,1808241,2051.9
980,Movie 980,Thriller,1991-01-23,6.2,1735525,341.3
981,Movie 981,Adventure,2000-05-13,9.3,607369,203.0
982,Movie 982,Romance,2011-09-25,7.8,582686,844.4
983,Movie 983,"Animation, Adventure",1984-08-01,7.4,1080378,2745.5
984,Movie 984,Sci-Fi,2015-10-22,6.4,2426611,1972.1
985,Movie 985,Sci-Fi,2016-07-15,6.3,2198965,650.2
986,Movie 986,Thriller,2014-03-26,6.9,1877346,2886.0
987,Movie 987,"Animation, Action, Family",2009-10-10,8.3,802049,51.6
988,Movie 988,"Sci-Fi, Family",2023-07-12,8.9,992355,1776.2
989,Movie 989,"Sci-Fi, Action, Drama",2014-10-03,7.1,1758028,2110.4
990,Movie 990,Family,1997-07-07,8.1,1435063,2657.6
991,Movie 991,"Sci-Fi, Animation",1997-04-22,9.4,1532899,671.3
992,Movie 992,"Thriller, Action, Family",1988-11-01,8.1,117948,2709.3
993,Movie 993,"Comedy, Adventure, Sci-Fi",2011-07-18,6.3,425155,1639.0
994,Movie 994,"Animation, Drama, Comedy",2004-10-12,7.4,135363,418.1
995,Movie 995,"Romance, Animation",1980-04-24,6.1,1279163,2057.6
996,Movie 996,"Thriller, Romance, Action",2019-11-10,8.8,1027560,741.1
997,Movie 997,"Thriller, Action",1997-08-23,8.5,976971,71.0
998,Movie 998,"Adventure, Drama, Family",1997-10-17,7.7,2414354,621.6
999,Movie 999,"Comedy, Drama, Sci-Fi",1988-12-03,6.4,2490347,2573.7
1000,Movie 1000,"Sci-Fi, Romance, Adventure",2023-01-23,8.4,1160827,2058.0
1001,Movie 1001,"Action, Adventure",2021-11-21,6.2,1454757,1326.0
1002,Movie 1002,"Sci-Fi, Drama",2023-09-15,7.7,2269532,2289.1
1003,Movie 1003,"Romance, Action, Comedy",2006-09-15,7.1,1743575,624.1
1004,Movie 1004,Action,1994-12-14,9.4,1148509,630.8
1005,Movie 1005,"Sci-Fi, Drama",2020-11-04,6.1,1911725,2433.8
1006,Movie 1006,"Thriller, Sci-Fi, Drama",1986-08-08,9.4,328307,2473.8
1007,Movie 1007,"Romance, Drama, Adventure",2018-10-15,8.7,1972572,1757.9
1008,Movie 1008,Action,1982-07-11,9.1,372748,2358.8
1009,Movie 1009,Animation,1983-05-20,8.2,375944,350.4
1010,Movie 1010,Family,1983-05-28,7.3,501941,1871.0
1011,Movie 1011,"Romance, Action",2009-07-15,8.8,524790,1051.9
1012,Movie 1012,"Action, Animation, Sci-Fi",2001-10-07,6.4,151542,1805.8
1013,Movie 1013,Romance,2016-03-21,7.8,1590618,1292.0
1014,Movie 1014,"Animation, Comedy, Drama",1988-01-02,6.4,1928079,1563.7
1015,Movie 1015,"Thriller, Sci-Fi, Animation",2014-03-05,7.6,1538228,908.6
1016,Movie 1016,Family,2017-11-22,6.5,1095674,1546.0
1017,Movie 1017,"Action, Adventure, Comedy",1992-04-21,9.2,386906,1057.6
1018,Movie 1018,"Animation, Family, Sci-Fi",2001-10-19,9.4,1356745,1285.2
1019,Movie 1019,Drama,2009-01-16,6.8,115506,1934.4
1020,Movie 1020,"Romance, Animation, Sci-Fi",1993-04-16,8.6,1490475,2431.5
1021,Movie 1021,"Romance, Adventure",1991-01-12,6.0,1601085,138.6
1022,Movie 1022,Comedy,1998-08-07,8.2,1609568,179.5
1023,Movie 1023,Romance,1992-05-06,6.8,1198902,2170.6
1024,Movie 1024,"Family, Romance",1991-04-01,6.6,1198020,2736.4
1025,Movie 1025,Comedy,2004-11-26,9.1,1519282,2811.5
1026,Movie 1026,"Animation, Romance",2003-06-22,6.6,2310090,2932.5
1027,Movie 1027,"Adventure, Drama, Action",1989-03-26,6.7,2333696,1165.7
1028,Movie 1028,"Thriller, Adventure",2020-04-02,8.7,893151,2570.6
1029,Movie 1029,"Comedy, Thriller",1995-01-21,8.8,630405,2561.9
1030,Movie 1030,"Animation, Romance, Thriller",1985-08-26,8.3,372097,543.9
1031,Movie 1031,"Family, Thriller",2011-09-15,6.6,1668161,1600.2
1032,Movie 1032,"Animation, Family",1997-10-13,8.2,253530,661.2
1033,Movie 1033,Animation,1995-07-07,7.1,1681600,1735.5
1034,Movie 1034,"Sci-Fi, Drama",1988-02-10,7.6,1574612,729.0
1035,Movie 1035,Animation,2012-10-11,7.5,2061050,1325.9
1036,Movie 1036,"Animation, Thriller",1997-07-01,6.6,1080588,833.6
1037,Movie 1037,Thriller,1985-05-27,7.8,2392824,1948.8
1038,Movie 1038,"Romance, Drama",1987-02-12,6.1,940146,1034.6
1039,Movie 1039,"Thriller, Sci-Fi, Comedy",2023-05-07,8.5,678248,2995.3
1040,Movie 1040,"Family, Sci-Fi, Action",1999-05-27,7.2,1793706,2840.2
1041,Movie 1041,"Action, Animation, Thriller",2012-03-28,7.4,1051797,2183.8
1042,Movie 1042,Animation,1994-09-19,8.8,2066031,2181.4
1043,Movie 1043,"Thriller, Drama",2000-04-14,8.7,1851909,668.3
1044,Movie 1044,"Family, Action",2003-03-19,9.1,1381661,2832.9
1045,Movie 1045,Animation,2022-06-11,6.8,1885596,2073.0
1046,Movie 1046,"Family, Sci-Fi",2000-10-01,8.0,235094,2770.3
1047,Movie 1047,Thriller,2016-11-26,8.1,1739494,2941.5
1048,Movie 1048,Adventure,1984-09-13,6.7,555662,1020.1
1049,Movie 1049,"Sci-Fi, Drama",1990-02-22,7.9,234465,2488.1
1050,Movie 1050,"Animation, Action, Drama",1992-02-13,7.0,1077438,908.8
1051,Movie 1051,"Drama, Animation, Action",2003-09-01,6.6,1823276,1203.8
1052,Movie 1052,Comedy,2014-07-16,8.6,1731554,2867.5
1053,Movie 1053,Comedy,1993-05-14,8.9,2091371,518.4
1054,Movie 1054,"Sci-Fi, Romance, Family",2023-08-09,6.7,698493,1364.9
1055,Movie 1055,"Romance, Thriller",2016-08-15,7.6,263933,2225.0
1056,Movie 1056,"Animation, Thriller",1999-07-20,8.9,834532,1274.4
1057,Movie 1057,Adventure,2009-07-22,6.6,2484945,331.8
1058,Movie 1058,"Action, Romance, Adventure",1990-05-21,7.9,379944,2109.2
1059,Movie 1059,"Romance, Animation, Family",2015-02-12,6.3,541343,1538.0
1060,Movie 1060,"Adventure, Animation",1990-05-07,7.8,2038470,128.8
1061,Movie 1061,"Animation, Adventure, Comedy",2005-04-13,6.1,1151116,388.3
1062,Movie 1062,Thriller,2022-12-15,7.7,386207,293.5
1063,Movie 1063,"Romance, Animation, Drama",2010-05-27,6.6,175774,1840.6
1064,Movie 1064,Sci-Fi,1987-09-24,7.4,425416,2030.6
1065,Movie 1065,Sci-Fi,1989-08-12,6.6,244472,2683.4
1066,Movie 1066,"Romance, Animation, Thriller",1983-11-26,7.8,531146,1202.3
1067,Movie 1067,"Animation, Action",2018-01-02,8.7,946150,2790.0
1068,Movie 1068,"Romance, Family",1985-01-14,6.1,161068,1044.5
1069,Movie 1069,Drama,1994-02-26,8.9,804151,2185.8
1070,Movie 1070,Adventure,2012-02-27,7.1,2457425,1899.0
1071,Movie 1071,"Romance, Adventure, Family",1987-04-07,6.4,1456302,562.2
1072,Movie 1072,"Thriller, Action",2004-04-15,6.8,1267935,1967.3
1073,Movie 1073,"Action, Drama",1993-07-10,8.7,2195373,2950.2
1074,Movie 1074,Family,2016-03-09,9.4,1460440,2945.2
1075,Movie 1075,"Adventure, Comedy, Animation",1991-11-25,9.1,1433650,2935.2
1076,Movie 1076,"Animation, Drama, Comedy",1981-10-19,7.6,2243398,1939.7
1077,Movie 1077,Family,2017-12-01,6.8,620329,961.1
1078,Movie 1078,"Adventure, Romance, Sci-Fi",1985-01-05,7.3,1344092,645.9
1079,Movie 1079,"Romance, Action",1995-12-20,9.5,1961122,2230.8
1080,Movie 1080,"Comedy, Sci-Fi",2000-11-26,8.7,2284699,2385.8
1081,Movie 1081,"Sci-Fi, Action",1994-12-11,7.2,963260,1641.0
1082,Movie 1082,"Romance, Family, Sci-Fi",2004-09-11,6.6,125344,240.6
1083,Movie 1083,"Drama, Romance",1983-11-05,9.3,626641,320.7
1084,Movie 1084,"Family, Romance, Drama",2012-02-14,8.5,1406370,534.3
1085,Movie 1085,Romance,2007-03-20,6.9,1296856,1750.4
1086,Movie 1086,"Romance, Sci-Fi, Adventure",2010-02-12,7.4,803661,1438.6
1087,Movie 1087,"Family, Adventure",1989-08-01,8.7,1892634,2569.4
1088,Movie 1088,"Family, Comedy",2015-12-06,6.9,2044694,952.2
1089,Movie 1089,"Adventure, Animation",1984-06-05,8.5,920891,506.4
1090,Movie 1090,Action,1980-09-24,8.5,2161306,1243.4
1091,Movie 1091,"Adventure, Thriller",2004-08-10,8.2,398778,1255.9
1092,Movie 1092,Drama,2004-10-06,6.7,1929966,2873.4
1093,Movie 1093,"Thriller, Animation, Family",2003-12-02,8.3,1878554,2220.2
1094,Movie 1094,Animation,1982-06-21,8.5,218514,2107.5
1095,Movie 1095,"Comedy, Sci-Fi, Animation",2009-11-05,6.9,777075,86.4
1096,Movie 1096,Adventure,2005-12-19,9.4,437005,1579.7
1097,Movie 1097,Adventure,1990-07-09,8.4,2199864,2904.7
1098,Movie 1098,"Adventure, Sci-Fi, Thriller",2006-12-28,6.3,1544488,2452.0
1099,Movie 1099,"Romance, Adventure",1999-01-06,8.9,106621,335.8
1100,Movie 1100,"Adventure, Family, Thriller",1998-12-14,6.6,1671401,599.9
1101,Movie 1101,Romance,2011-03-17,9.3,1990208,1722.9
1102,Movie 1102,Comedy,1992-01-24,6.6,904823,815.1
1103,Movie 1103,"Animation, Drama",2020-03-03,7.0,1684308,417.8
1104,Movie 1104,Thriller,1981-10-08,7.7,522824,78.0
1105,Movie 1105,"Action, Family",1986-04-17,8.8,1675656,1828.8
1106,Movie 1106,"Animation, Family",2001-10-14,7.2,1538971,2998.4
1107,Movie 1107,Thriller,2022-07-13,8.1,1593294,2625.6
1108,Movie 1108,Action,2009-12-13,8.5,682433,125.8
1109,Movie 1109,Family,1997-12-25,8.9,1645306,1383.2
1110,Movie 1110,"Animation, Adventure, Thriller",1992-01-21,9.4,1451335,99.1
1111,Movie 1111,"Action, Thriller",2023-08-08,8.1,1778414,2230.7
1112,Movie 1112,Thriller,2007-08-22,9.0,521341,2216.1
1113,Movie 1113,"Romance, Comedy",2013-10-26,9.0,2216599,143.6
1114,Movie 1114,"Drama, Sci-Fi",2023-09-28,7.6,1971862,2867.4
1115,Movie 1115,"Family, Romance",1995-04-06,8.6,475104,361.1
1116,Movie 1116,"Action, Comedy, Animation",2004-05-08,8.5,2097756,2856.9
