order_id,product,quantity,price,total_sales,order_date,customer_id,region
ORD0671,Tablet,3,200,600,2024-05-11 12:31:38.770453,CUST115,West
ORD0672,Laptop,3,500,1500,2024-06-06 12:31:38.770456,CUST2,North
ORD0673,Monitor,4,200,800,2024-12-04 12:31:38.770459,CUST12,West
ORD0674,Monitor,3,200,600,2024-09-21 12:31:38.770462,CUST153,South
ORD0675,Laptop,3,700,2100,2024-06-03 12:31:38.770465,CUST238,South
ORD0676,Tablet,4,200,800,2024-06-19 12:31:38.770486,CUST279,West
ORD0677,Smartphone,1,200,200,2024-03-11 12:31:38.770487,CUST218,North
ORD0678,Tablet,1,1000,1000,2024-01-14 12:31:38.770489,CUST273,East
ORD0679,Monitor,4,200,800,2024-12-25 12:31:38.770491,CUST195,North
ORD0680,Laptop,4,200,800,2024-03-16 12:31:38.770493,CUST118,South
ORD0681,Headphones,4,1000,4000,2024-06-24 12:31:38.770495,CUST127,East
ORD0682,Monitor,4,500,2000,2024-05-05 12:31:38.770497,CUST236,South
ORD0683,Headphones,1,200,200,2025-01-01 12:31:38.770499,CUST178,South
ORD0684,Tablet,2,1500,3000,2024-07-08 12:31:38.770500,CUST80,North
ORD0685,Laptop,3,200,600,2024-08-05 12:31:38.770502,CUST142,North
ORD0686,Laptop,1,500,500,2024-06-19 12:31:38.770503,CUST97,East
ORD0687,Laptop,3,500,1500,2024-06-04 12:31:38.770505,CUST58,South
ORD0688,Monitor,3,1000,3000,2024-04-04 12:31:38.770507,CUST17,North
ORD0689,Smartphone,3,1500,4500,2024-03-31 12:31:38.770508,CUST215,West
ORD0690,Smartphone,1,1500,1500,2024-03-02 12:31:38.770510,CUST9,West
ORD0691,Laptop,2,1500,3000,2024-09-14 12:31:38.770512,CUST124,East
ORD0692,Laptop,3,700,2100,2024-04-30 12:31:38.770513,CUST106,West
ORD0693,Monitor,4,1000,4000,2024-09-14 12:31:38.770515,CUST35,West
ORD0694,Smartphone,4,1000,4000,2024-08-18 12:31:38.770517,CUST52,South
ORD0695,Headphones,4,700,2800,2024-05-26 12:31:38.770518,CUST18,East
ORD0696,Tablet,2,1000,2000,2024-05-01 12:31:38.770520,CUST229,North
ORD0697,Tablet,2,1000,2000,2024-12-21 12:31:38.770521,CUST25,West
ORD0698,Monitor,2,700,1400,2024-06-19 12:31:38.770523,CUST126,East
ORD0699,Smartwatch,3,1000,3000,2024-07-16 12:31:38.770524,CUST23,East
ORD0700,Smartwatch,1,700,700,2024-01-28 12:31:38.770526,CUST206,East
ORD0701,Smartphone,2,1000,2000,2024-01-23 12:31:38.770528,CUST225,South
ORD0702,Smartwatch,2,1000,2000,2024-06-11 12:31:38.770529,CUST120,West
ORD0703,Tablet,1,1000,1000,2024-10-12 12:31:38.770531,CUST277,North
ORD0704,Tablet,1,1500,1500,2024-05-10 12:31:38.770533,CUST112,West
ORD0705,Tablet,3,1000,3000,2024-10-31 12:31:38.770534,CUST29,West
ORD0706,Headphones,2,1000,2000,2024-02-21 12:31:38.770536,CUST72,North
ORD0707,Monitor,1,200,200,2024-04-06 12:31:38.770538,CUST258,East
ORD0708,Laptop,3,700,2100,2024-12-22 12:31:38.770539,CUST149,North
ORD0709,Smartwatch,4,1500,6000,2024-06-17 12:31:38.770541,CUST120,West
ORD0710,Smartwatch,2,500,1000,2024-03-07 12:31:38.770542,CUST295,North
ORD0711,Smartwatch,3,1500,4500,2024-03-22 12:31:38.770544,CUST164,North
ORD0712,Smartwatch,1,1000,1000,2024-01-31 12:31:38.770546,CUST296,West
ORD0713,Smartwatch,1,1500,1500,2024-12-22 12:31:38.770547,CUST165,North
ORD0714,Headphones,3,200,600,2024-11-23 12:31:38.770549,CUST122,East
ORD0715,Smartwatch,3,200,600,2024-02-10 12:31:38.770550,CUST155,East
ORD0716,Headphones,3,200,600,2024-05-30 12:31:38.770552,CUST74,West
ORD0717,Monitor,2,200,400,2024-10-27 12:31:38.770554,CUST267,West
ORD0718,Monitor,2,1000,2000,2024-05-13 12:31:38.770555,CUST114,East
ORD0719,Smartphone,2,200,400,2024-10-03 12:31:38.770557,CUST212,East
ORD0720,Monitor,1,200,200,2024-12-10 12:31:38.770558,CUST154,South
ORD0721,Tablet,3,700,2100,2024-08-24 12:31:38.770560,CUST141,East
ORD0722,Smartwatch,4,1500,6000,2024-06-24 12:31:38.770561,CUST32,West
ORD0723,Tablet,3,200,600,2024-07-21 12:31:38.770563,CUST286,South
ORD0724,Headphones,1,1000,1000,2024-09-18 12:31:38.770564,CUST90,East
ORD0725,Smartwatch,2,500,1000,2024-05-17 12:31:38.770566,CUST219,South
ORD0726,Smartphone,1,1000,1000,2024-07-21 12:31:38.770567,CUST285,East
ORD0727,Tablet,4,200,800,2024-07-16 12:31:38.770569,CUST254,North
ORD0728,Monitor,1,500,500,2024-06-24 12:31:38.770571,CUST25,North
ORD0729,Laptop,3,700,2100,2024-08-15 12:31:38.770575,CUST177,North
ORD0730,Smartphone,4,700,2800,2024-06-03 12:31:38.770576,CUST196,North
ORD0731,Smartwatch,1,500,500,2024-08-28 12:31:38.770578,CUST269,East
ORD0732,Smartphone,2,500,1000,2024-11-24 12:31:38.770580,CUST164,North
ORD0733,Smartwatch,3,200,600,2024-05-09 12:31:38.770581,CUST214,East
ORD0734,Tablet,2,1500,3000,2024-12-26 12:31:38.770583,CUST210,East
ORD0735,Headphones,4,200,800,2024-04-03 12:31:38.770584,CUST77,East
ORD0736,Smartwatch,2,200,400,2024-12-09 12:31:38.770586,CUST154,North
ORD0737,Headphones,2,500,1000,2024-07-09 12:31:38.770588,CUST193,North
ORD0738,Smartphone,1,1500,1500,2024-09-12 12:31:38.770589,CUST95,West
ORD0739,Monitor,3,700,2100,2024-02-07 12:31:38.770591,CUST276,North
ORD0740,Laptop,2,500,1000,2024-11-30 12:31:38.770592,CUST243,West
ORD0741,Smartwatch,4,500,2000,2024-02-06 12:31:38.770594,CUST124,North
ORD0742,Monitor,1,1000,1000,2024-12-15 12:31:38.770596,CUST116,West
ORD0743,Headphones,4,1000,4000,2024-12-20 12:31:38.770597,CUST154,West
ORD0744,Headphones,2,700,1400,2024-08-31 12:31:38.770599,CUST74,South
ORD0745,Smartphone,1,1000,1000,2024-09-24 12:31:38.770600,CUST238,East
ORD0746,Smartwatch,3,1000,3000,2024-12-25 12:31:38.770602,CUST30,West
ORD0747,Monitor,4,1000,4000,2024-02-21 12:31:38.770604,CUST288,North
ORD0748,Smartwatch,4,1000,4000,2024-10-18 12:31:38.770605,CUST212,East
ORD0749,Headphones,3,500,1500,2024-09-04 12:31:38.770607,CUST214,North
ORD0750,Laptop,2,500,1000,2024-11-01 12:31:38.770608,CUST286,West
ORD0751,Headphones,2,700,1400,2024-05-07 12:31:38.770618,CUST272,North
ORD0752,Tablet,4,500,2000,2024-01-28 12:31:38.770620,CUST69,North
ORD0753,Laptop,1,700,700,2024-11-07 12:31:38.770621,CUST199,East
ORD0754,Tablet,1,1000,1000,2024-03-22 12:31:38.770623,CUST125,North
ORD0755,Headphones,2,500,1000,2024-09-15 12:31:38.770625,CUST131,North
ORD0756,Monitor,1,500,500,2024-05-11 12:31:38.770626,CUST105,South
ORD0757,Tablet,3,700,2100,2024-01-12 12:31:38.770628,CUST170,South
ORD0758,Tablet,1,500,500,2024-08-26 12:31:38.770629,CUST41,East
ORD0759,Smartphone,1,200,200,2024-06-30 12:31:38.770631,CUST231,West
ORD0760,Headphones,4,700,2800,2024-10-11 12:31:38.770633,CUST190,West
ORD0761,Smartphone,2,500,1000,2024-02-29 12:31:38.770634,CUST48,West
ORD0762,Smartphone,2,200,400,2024-02-29 12:31:38.770638,CUST275,South
ORD0763,Tablet,2,1000,2000,2024-11-07 12:31:38.770640,CUST98,South
ORD0764,Tablet,1,700,700,2024-10-13 12:31:38.770642,CUST27,North
ORD0765,Tablet,3,700,2100,2024-07-29 12:31:38.770643,CUST138,West
ORD0766,Smartwatch,1,500,500,2024-11-10 12:31:38.770645,CUST194,East
ORD0767,Smartwatch,1,1000,1000,2024-03-14 12:31:38.770647,CUST21,West
ORD0768,Laptop,2,200,400,2024-12-22 12:31:38.770648,CUST38,North
ORD0769,Smartwatch,1,200,200,2024-07-29 12:31:38.770650,CUST97,North
ORD0770,Monitor,1,700,700,2024-03-16 12:31:38.770651,CUST287,North
ORD0771,Smartphone,3,1500,4500,2024-01-24 12:31:38.770653,CUST112,East
ORD0772,Tablet,2,200,400,2024-06-26 12:31:38.770655,CUST246,South
ORD0773,Headphones,1,700,700,2024-06-15 12:31:38.770656,CUST107,East
ORD0774,Smartphone,2,1500,3000,2024-09-25 12:31:38.770658,CUST171,North
ORD0775,Monitor,1,500,500,2024-11-27 12:31:38.770660,CUST156,North
ORD0776,Smartphone,1,200,200,2024-03-07 12:31:38.770661,CUST8,West
ORD0777,Laptop,1,200,200,2024-01-17 12:31:38.770663,CUST109,South
ORD0778,Tablet,1,500,500,2024-02-18 12:31:38.770665,CUST98,South
ORD0779,Smartphone,4,1500,6000,2024-09-02 12:31:38.770666,CUST61,West
ORD0780,Laptop,1,1000,1000,2024-11-13 12:31:38.770668,CUST246,South
ORD0781,Headphones,4,200,800,2024-01-14 12:31:38.770669,CUST125,South
ORD0782,Headphones,3,700,2100,2024-08-03 12:31:38.770671,CUST105,South
ORD0783,Smartwatch,4,700,2800,2024-01-20 12:31:38.770673,CUST204,North
ORD0784,Laptop,3,500,1500,2024-03-03 12:31:38.770674,CUST123,West
ORD0785,Headphones,2,1500,3000,2024-11-04 12:31:38.770676,CUST283,West
ORD0786,Laptop,4,1500,6000,2024-03-21 12:31:38.770678,CUST165,South
ORD0787,Smartwatch,3,1000,3000,2024-12-14 12:31:38.770680,CUST145,South
ORD0788,Headphones,1,1000,1000,2024-07-11 12:31:38.770681,CUST195,East
ORD0789,Tablet,2,1000,2000,2024-04-07 12:31:38.770683,CUST239,South
ORD0790,Laptop,3,700,2100,2024-05-30 12:31:38.770684,CUST274,South
ORD0791,Monitor,4,700,2800,2024-02-01 12:31:38.770686,CUST184,South
ORD0792,Tablet,3,1000,3000,2024-06-29 12:31:38.770688,CUST158,South
ORD0793,Smartwatch,4,1000,4000,2024-11-30 12:31:38.770689,CUST134,North
ORD0794,Monitor,3,700,2100,2024-04-20 12:31:38.770691,CUST185,West
ORD0795,Smartwatch,1,1500,1500,2024-02-08 12:31:38.770692,CUST263,East
ORD0796,Monitor,3,700,2100,2024-07-14 12:31:38.770694,CUST255,East
ORD0797,Headphones,1,1500,1500,2024-12-29 12:31:38.770696,CUST239,South
ORD0798,Smartwatch,4,1000,4000,2024-06-03 12:31:38.770697,CUST51,West
ORD0799,Tablet,3,200,600,2024-04-29 12:31:38.770699,CUST241,South
ORD0800,Tablet,2,500,1000,2024-11-11 12:31:38.770700,CUST164,North
ORD0801,Headphones,1,500,500,2024-05-28 12:31:38.770702,CUST105,North
ORD0802,Smartwatch,1,1000,1000,2024-07-03 12:31:38.770704,CUST190,West
ORD0803,Laptop,2,1000,2000,2024-02-14 12:31:38.770705,CUST161,South
ORD0804,Smartwatch,2,1500,3000,2024-05-14 12:31:38.770707,CUST212,South
ORD0805,Laptop,4,1500,6000,2024-01-08 12:31:38.770709,CUST24,East
ORD0806,Smartwatch,2,1000,2000,2024-10-18 12:31:38.770710,CUST289,East
ORD0807,Monitor,3,1000,3000,2024-05-27 12:31:38.770712,CUST114,South
ORD0808,Headphones,4,1000,4000,2024-10-06 12:31:38.770713,CUST75,East
ORD0809,Smartphone,4,1500,6000,2024-04-12 12:31:38.770715,CUST9,West
ORD0810,Laptop,1,200,200,2024-02-06 12:31:38.770717,CUST134,West
ORD0811,Tablet,2,1500,3000,2024-08-19 12:31:38.770718,CUST284,South
ORD0812,Monitor,1,200,200,2024-02-24 12:31:38.770720,CUST300,West
ORD0813,Laptop,2,500,1000,2024-04-04 12:31:38.770722,CUST297,North
ORD0814,Smartphone,4,1000,4000,2024-05-02 12:31:38.770723,CUST214,North
ORD0815,Tablet,1,700,700,2024-05-11 12:31:38.770725,CUST152,South
ORD0816,Laptop,2,700,1400,2024-05-26 12:31:38.770727,CUST79,East
ORD0817,Smartwatch,4,1500,6000,2024-03-07 12:31:38.770728,CUST101,West
ORD0818,Headphones,3,1500,4500,2024-08-20 12:31:38.770730,CUST169,West
ORD0819,Monitor,2,700,1400,2024-07-23 12:31:38.770732,CUST118,West
ORD0820,Laptop,2,500,1000,2024-09-01 12:31:38.770733,CUST195,South
ORD0821,Smartphone,3,1500,4500,2024-11-21 12:31:38.770735,CUST292,South
ORD0822,Laptop,1,500,500,2024-08-15 12:31:38.770736,CUST126,East
ORD0823,Smartwatch,3,200,600,2024-05-19 12:31:38.770738,CUST256,South
ORD0824,Monitor,1,500,500,2024-09-02 12:31:38.770740,CUST282,North
ORD0825,Monitor,4,1000,4000,2024-05-12 12:31:38.770741,CUST173,West
ORD0826,Smartphone,1,1000,1000,2024-03-19 12:31:38.770743,CUST132,West
ORD0827,Tablet,4,1500,6000,2024-02-27 12:31:38.770744,CUST251,North
ORD0828,Smartphone,1,700,700,2024-01-28 12:31:38.770746,CUST252,East
ORD0829,Smartphone,2,700,1400,2024-06-24 12:31:38.770748,CUST236,West
ORD0830,Headphones,2,700,1400,2024-07-16 12:31:38.770749,CUST87,West
ORD0831,Monitor,3,1500,4500,2024-12-21 12:31:38.770751,CUST181,North
ORD0832,Smartwatch,1,1000,1000,2024-04-26 12:31:38.770752,CUST87,West
ORD0833,Smartphone,3,700,2100,2024-07-22 12:31:38.770754,CUST72,East
ORD0834,Monitor,3,1000,3000,2024-10-03 12:31:38.770756,CUST280,North
ORD0835,Monitor,4,700,2800,2024-04-30 12:31:38.770757,CUST251,East
ORD0836,Tablet,3,1000,3000,2024-09-18 12:31:38.770762,CUST95,South
ORD0837,Smartphone,3,200,600,2024-07-07 12:31:38.770764,CUST278,North
ORD0838,Laptop,3,200,600,2024-08-25 12:31:38.770765,CUST31,North
ORD0839,Headphones,4,700,2800,2024-07-14 12:31:38.770767,CUST269,South
ORD0840,Monitor,1,200,200,2024-08-14 12:31:38.770769,CUST18,West
ORD0841,Monitor,4,1500,6000,2024-03-05 12:31:38.770770,CUST39,North
ORD0842,Headphones,3,700,2100,2024-01-11 12:31:38.770772,CUST25,West
ORD0843,Headphones,4,1500,6000,2024-08-16 12:31:38.770773,CUST4,South
ORD0844,Headphones,2,200,400,2024-03-26 12:31:38.770775,CUST212,East
ORD0845,Monitor,1,200,200,2024-12-30 12:31:38.770777,CUST71,West
ORD0846,Tablet,4,200,800,2024-04-15 12:31:38.770778,CUST119,South
ORD0847,Smartwatch,3,1000,3000,2024-09-29 12:31:38.770780,CUST35,East
ORD0848,Smartwatch,3,700,2100,2024-11-22 12:31:38.770781,CUST78,North
ORD0849,Headphones,2,500,1000,2024-09-03 12:31:38.770783,CUST5,West
ORD0850,Headphones,1,1000,1000,2024-06-10 12:31:38.770785,CUST112,North
ORD0851,Smartphone,3,200,600,2024-04-29 12:31:38.770786,CUST259,West
ORD0852,Smartphone,4,500,2000,2024-03-26 12:31:38.770788,CUST234,North
ORD0853,Tablet,2,500,1000,2024-09-03 12:31:38.770790,CUST192,East
ORD0854,Laptop,3,200,600,2024-01-17 12:31:38.770791,CUST31,East
ORD0855,Tablet,3,200,600,2024-05-06 12:31:38.770793,CUST248,North
ORD0856,Headphones,2,500,1000,2024-02-09 12:31:38.770794,CUST250,North
ORD0857,Smartphone,3,1000,3000,2024-01-06 12:31:38.770796,CUST9,West
ORD0858,Smartwatch,3,1500,4500,2024-04-28 12:31:38.770798,CUST4,West
ORD0859,Monitor,3,500,1500,2024-05-20 12:31:38.770799,CUST273,West
ORD0860,Tablet,3,200,600,2024-12-27 12:31:38.770801,CUST283,East
ORD0861,Headphones,4,200,800,2024-11-18 12:31:38.770803,CUST211,West
ORD0862,Smartphone,4,200,800,2024-08-07 12:31:38.770807,CUST7,North
ORD0863,Smartwatch,4,700,2800,2024-09-13 12:31:38.770809,CUST9,West
ORD0864,Smartphone,2,1000,2000,2024-06-11 12:31:38.770810,CUST272,North
ORD0865,Smartphone,3,700,2100,2024-01-16 12:31:38.770812,CUST141,South
ORD0866,Tablet,3,1500,4500,2024-09-02 12:31:38.770813,CUST275,West
ORD0867,Smartphone,3,1500,4500,2024-08-01 12:31:38.770815,CUST147,South
ORD0868,Headphones,3,500,1500,2024-01-31 12:31:38.770816,CUST9,East
ORD0869,Monitor,2,200,400,2024-03-13 12:31:38.770818,CUST258,North
ORD0870,Tablet,1,200,200,2024-06-30 12:31:38.770820,CUST221,North
ORD0871,Smartphone,1,1500,1500,2024-05-07 12:31:38.770821,CUST92,West
ORD0872,Tablet,4,200,800,2024-03-27 12:31:38.770823,CUST55,East
ORD0873,Tablet,4,700,2800,2024-04-08 12:31:38.770824,CUST50,North
ORD0874,Smartphone,4,500,2000,2024-07-12 12:31:38.770826,CUST269,South
ORD0875,Monitor,4,1000,4000,2024-06-01 12:31:38.770828,CUST77,East
ORD0876,Smartwatch,1,1500,1500,2024-03-29 12:31:38.770829,CUST124,East
ORD0877,Tablet,4,1500,6000,2024-07-19 12:31:38.770831,CUST99,North
ORD0878,Monitor,1,1500,1500,2024-07-08 12:31:38.770833,CUST270,North
ORD0879,Laptop,2,700,1400,2024-01-11 12:31:38.770834,CUST130,West
ORD0880,Smartwatch,4,500,2000,2024-05-17 12:31:38.770836,CUST182,South
ORD0881,Tablet,1,1500,1500,2024-08-19 12:31:38.770837,CUST137,East
ORD0882,Monitor,3,700,2100,2024-08-01 12:31:38.770839,CUST204,South
ORD0883,Smartwatch,3,1500,4500,2024-08-29 12:31:38.770840,CUST41,North
ORD0884,Laptop,2,1500,3000,2024-09-08 12:31:38.770842,CUST192,South
ORD0885,Monitor,4,1500,6000,2024-11-04 12:31:38.770844,CUST208,South
ORD0886,Smartwatch,4,700,2800,2024-09-28 12:31:38.770845,CUST236,North
ORD0887,Smartphone,2,700,1400,2024-07-27 12:31:38.770847,CUST290,East
ORD0888,Monitor,2,1000,2000,2024-11-04 12:31:38.770849,CUST125,East
ORD0889,Headphones,2,1000,2000,2024-04-05 12:31:38.770850,CUST116,West
ORD0890,Tablet,3,500,1500,2024-01-17 12:31:38.770853,CUST154,East
ORD0891,Laptop,4,1000,4000,2024-10-02 12:31:38.770855,CUST42,East
ORD0892,Monitor,1,700,700,2024-09-28 12:31:38.770856,CUST17,South
ORD0893,Laptop,3,200,600,2024-09-16 12:31:38.770858,CUST48,South
ORD0894,Monitor,1,1000,1000,2024-05-02 12:31:38.770859,CUST208,North
ORD0895,Laptop,2,1000,2000,2024-08-16 12:31:38.770861,CUST195,North
ORD0896,Headphones,1,500,500,2024-03-09 12:31:38.770862,CUST194,West
ORD0897,Smartphone,4,500,2000,2024-04-11 12:31:38.770864,CUST283,East
ORD0898,Smartwatch,3,200,600,2024-03-05 12:31:38.770866,CUST244,South
ORD0899,Headphones,4,1500,6000,2024-08-13 12:31:38.770867,CUST29,East
ORD0900,Smartwatch,1,1000,1000,2024-11-14 12:31:38.770869,CUST5,East
ORD0901,Headphones,1,1500,1500,2024-09-27 12:31:38.770871,CUST88,East
ORD0902,Monitor,3,500,1500,2024-08-06 12:31:38.770872,CUST43,East
ORD0903,Laptop,2,700,1400,2024-09-10 12:31:38.770874,CUST256,West
ORD0904,Headphones,4,700,2800,2024-07-04 12:31:38.770875,CUST223,North
ORD0905,Headphones,2,700,1400,2024-10-05 12:31:38.770877,CUST170,East
ORD0906,Monitor,4,500,2000,2024-08-03 12:31:38.770878,CUST290,North
ORD0907,Laptop,2,1000,2000,2024-12-28 12:31:38.770880,CUST49,East
ORD0908,Tablet,4,700,2800,2024-01-08 12:31:38.770882,CUST271,South
ORD0909,Laptop,2,200,400,2024-04-06 12:31:38.770883,CUST22,East
ORD0910,Tablet,4,200,800,2024-11-01 12:31:38.770885,CUST118,South
ORD0911,Headphones,1,500,500,2024-08-17 12:31:38.770886,CUST109,East
ORD0912,Smartwatch,4,200,800,2024-12-12 12:31:38.770888,CUST291,East
ORD0913,Tablet,3,1500,4500,2024-12-08 12:31:38.770889,CUST244,East
ORD0914,Headphones,1,200,200,2024-03-27 12:31:38.770891,CUST139,South
ORD0915,Headphones,3,1500,4500,2024-08-08 12:31:38.770893,CUST24,North
ORD0916,Headphones,4,1500,6000,2024-01-13 12:31:38.770894,CUST39,South
ORD0917,Monitor,4,700,2800,2024-11-01 12:31:38.770896,CUST144,North
ORD0918,Laptop,4,500,2000,2024-02-13 12:31:38.770897,CUST279,North
ORD0919,Headphones,3,1500,4500,2024-04-28 12:31:38.770899,CUST289,East
ORD0920,Headphones,2,1000,2000,2024-11-13 12:31:38.770901,CUST17,West
ORD0921,Laptop,4,200,800,2024-12-29 12:31:38.770906,CUST92,North
ORD0922,Smartphone,4,500,2000,2024-03-17 12:31:38.770908,CUST162,South
ORD0923,Smartwatch,2,1500,3000,2024-08-12 12:31:38.770910,CUST9,West
ORD0924,Tablet,1,500,500,2024-05-09 12:31:38.770911,CUST107,West
ORD0925,Smartwatch,3,200,600,2024-05-04 12:31:38.770913,CUST74,West
ORD0926,Tablet,2,200,400,2024-05-24 12:31:38.770914,CUST204,North
ORD0927,Smartphone,3,500,1500,2024-07-14 12:31:38.770916,CUST40,South
ORD0928,Headphones,2,500,1000,2024-10-02 12:31:38.770917,CUST154,South
ORD0929,Tablet,1,700,700,2024-12-09 12:31:38.770919,CUST84,East
ORD0930,Smartphone,3,700,2100,2024-08-28 12:31:38.770920,CUST289,West
ORD0931,Tablet,3,700,2100,2024-05-05 12:31:38.770922,CUST124,West
ORD0932,Tablet,2,200,400,2024-11-07 12:31:38.770924,CUST291,West
ORD0933,Tablet,1,1500,1500,2024-12-02 12:31:38.770925,CUST200,West
ORD0934,Headphones,3,700,2100,2024-06-13 12:31:38.770927,CUST277,West
ORD0935,Smartwatch,1,200,200,2024-04-28 12:31:38.770928,CUST170,West
ORD0936,Laptop,3,700,2100,2024-11-28 12:31:38.770930,CUST197,North
ORD0937,Tablet,3,200,600,2024-03-15 12:31:38.770932,CUST72,West
ORD0938,Monitor,4,500,2000,2024-02-17 12:31:38.770933,CUST41,East
ORD0939,Headphones,4,1500,6000,2024-01-19 12:31:38.770935,CUST257,South
ORD0940,Tablet,4,700,2800,2024-12-08 12:31:38.770937,CUST178,South
ORD0941,Monitor,2,1000,2000,2024-10-19 12:31:38.770938,CUST28,West
ORD0942,Tablet,1,700,700,2024-10-20 12:31:38.770940,CUST51,West
ORD0943,Monitor,3,700,2100,2024-03-22 12:31:38.770941,CUST224,East
ORD0944,Smartwatch,1,1500,1500,2024-08-02 12:31:38.770943,CUST119,North
ORD0945,Smartwatch,3,700,2100,2024-11-22 12:31:38.770944,CUST39,East
ORD0946,Tablet,3,700,2100,2024-08-30 12:31:38.770946,CUST175,North
ORD0947,Tablet,2,1500,3000,2024-11-05 12:31:38.770948,CUST204,South
ORD0948,Monitor,4,500,2000,2024-03-25 12:31:38.770949,CUST168,North
ORD0949,Tablet,4,1000,4000,2024-06-05 12:31:38.770951,CUST16,South
ORD0950,Smartwatch,3,200,600,2024-02-29 12:31:38.770962,CUST140,East
ORD0951,Smartphone,4,700,2800,2024-03-05 12:31:38.770964,CUST231,East
ORD0952,Headphones,4,1000,4000,2024-02-23 12:31:38.770966,CUST252,West
ORD0953,Smartwatch,1,700,700,2024-09-11 12:31:38.770967,CUST117,South
ORD0954,Headphones,2,1500,3000,2024-04-12 12:31:38.770969,CUST183,East
ORD0955,Smartphone,4,1000,4000,2024-06-24 12:31:38.770971,CUST284,North
ORD0956,Monitor,1,700,700,2024-05-19 12:31:38.770972,CUST193,East
ORD0957,Tablet,1,1000,1000,2024-05-23 12:31:38.770974,CUST222,North
ORD0958,Tablet,2,1000,2000,2024-08-05 12:31:38.770976,CUST96,West
ORD0959,Laptop,3,700,2100,2024-03-09 12:31:38.770977,CUST300,South
ORD0960,Laptop,3,1500,4500,2024-05-30 12:31:38.770979,CUST195,North
ORD0961,Monitor,4,500,2000,2024-08-01 12:31:38.770981,CUST44,North
ORD0962,Laptop,4,1500,6000,2024-03-19 12:31:38.770982,CUST152,South
ORD0963,Tablet,2,1500,3000,2024-02-22 12:31:38.770984,CUST127,North
ORD0964,Monitor,3,700,2100,2024-12-05 12:31:38.770985,CUST38,South
ORD0965,Smartphone,2,1500,3000,2024-02-27 12:31:38.770987,CUST43,North
ORD0966,Headphones,2,1500,3000,2024-11-15 12:31:38.770989,CUST138,West
ORD0967,Monitor,3,200,600,2024-09-20 12:31:38.770991,CUST79,West
ORD0968,Tablet,2,1500,3000,2024-02-19 12:31:38.770993,CUST195,West
ORD0969,Smartphone,2,1000,2000,2024-09-18 12:31:38.770995,CUST79,North
ORD0970,Tablet,4,200,800,2024-08-22 12:31:38.770996,CUST200,West
ORD0971,Tablet,4,200,800,2024-02-01 12:31:38.770998,CUST163,West
ORD0972,Headphones,3,1000,3000,2024-11-24 12:31:38.770999,CUST185,North
ORD0973,Headphones,1,500,500,2024-10-16 12:31:38.771001,CUST55,North
ORD0974,Monitor,3,200,600,2024-09-04 12:31:38.771011,CUST47,East
ORD0975,Smartphone,3,1500,4500,2024-10-08 12:31:38.771013,CUST3,West
ORD0976,Smartwatch,2,700,1400,2024-03-28 12:31:38.771015,CUST158,North
ORD0977,Laptop,1,1000,1000,2024-11-27 12:31:38.771017,CUST228,North
ORD0978,Tablet,1,200,200,2024-10-16 12:31:38.771018,CUST185,East
ORD0979,Headphones,1,500,500,2025-01-03 12:31:38.771020,CUST139,North
ORD0980,Tablet,3,200,600,2024-06-09 12:31:38.771021,CUST53,North
ORD0981,Headphones,3,700,2100,2024-05-19 12:31:38.771023,CUST68,South
ORD0982,Tablet,4,200,800,2024-01-18 12:31:38.771024,CUST45,West
ORD0983,Headphones,4,200,800,2024-03-06 12:31:38.771026,CUST96,North
ORD0984,Smartwatch,1,1000,1000,2024-05-09 12:31:38.771028,CUST221,South
ORD0985,Headphones,4,500,2000,2024-08-08 12:31:38.771030,CUST230,East
ORD0986,Monitor,1,200,200,2024-12-19 12:31:38.771031,CUST286,East
ORD0987,Smartphone,1,500,500,2024-09-08 12:31:38.771033,CUST285,East
ORD0988,Monitor,3,1000,3000,2024-08-10 12:31:38.771034,CUST263,East
ORD0989,Monitor,4,500,2000,2024-01-09 12:31:38.771036,CUST209,South
ORD0990,Tablet,1,1000,1000,2024-08-13 12:31:38.771037,CUST53,West
ORD0991,Monitor,4,1500,6000,2024-01-11 12:31:38.771039,CUST14,South
ORD0992,Tablet,3,200,600,2024-05-17 12:31:38.771041,CUST46,South
ORD0993,Smartwatch,4,1000,4000,2024-11-29 12:31:38.771042,CUST182,South
ORD0994,Headphones,4,700,2800,2024-01-19 12:31:38.771044,CUST284,West
ORD0995,Tablet,4,200,800,2024-09-07 12:31:38.771045,CUST48,South
ORD0996,Smartphone,1,700,700,2024-08-22 12:31:38.771047,CUST167,East
ORD0997,Smartphone,1,500,500,2024-02-19 12:31:38.771048,CUST198,East
ORD0998,Monitor,1,1000,1000,2024-03-09 12:31:38.771050,CUST7,South
ORD0999,Headphones,1,1500,1500,2024-02-01 12:31:38.771052,CUST150,South
ORD1000,Headphones,1,200,200,2024-09-25 12:31:38.771054,CUST212,North
ORD1001,Smartphone,4,500,2000,2024-06-01 12:31:38.771055,CUST199,North
ORD1002,Monitor,4,1500,6000,2024-11-07 12:31:38.771057,CUST44,West
ORD1003,Tablet,2,1500,3000,2024-04-01 12:31:38.771058,CUST287,North
ORD1004,Tablet,3,500,1500,2024-09-11 12:31:38.771061,CUST125,North
ORD1005,Headphones,3,500,1500,2024-02-08 12:31:38.771062,CUST293,South
ORD1006,Smartwatch,3,200,600,2024-10-20 12:31:38.771064,CUST267,South
